Y_test,A_test,Y_score_raw_data,Y_pred_raw_data,Y_score_standard_PCA,Y_pred_standard_PCA,Y_score_fair_PCA,Y_pred_fair_PCA,Y_score_LAFTR,Y_pred_LAFTR
0,0,7.294710659179377e-20,0,0.09227189421653748,0,0.20707164704799652,0,0.19831442832946777,0
0,0,0.0007748245843686163,0,0.08289552479982376,0,0.08256345987319946,0,0.02740374207496643,0
0,1,0.011053427122533321,0,0.26286211609840393,0,0.4280424416065216,0,0.1614777147769928,0
0,1,9.88500514081947e-12,0,0.000871493190061301,0,0.006463370751589537,0,0.002102732425555587,0
0,1,1.935947580022912e-07,0,0.014067013747990131,0,0.026454603299498558,0,0.02050269953906536,0
0,0,0.10562069714069366,0,0.18583565950393677,0,0.20470969378948212,0,0.1331450194120407,0
0,0,2.6453215014043963e-06,0,0.3256038427352905,0,0.3252110481262207,0,0.2194615602493286,0
1,0,0.45991697907447815,0,0.7177672386169434,1,0.7130959630012512,1,0.7125086784362793,1
1,0,0.23950321972370148,0,0.19730955362319946,0,0.23323127627372742,0,0.19828097522258759,0
0,0,0.006457940675318241,0,0.2876930236816406,0,0.40759047865867615,0,0.0375271737575531,0
0,0,5.8705964534055965e-08,0,0.6531667113304138,1,0.6741287708282471,1,0.2928538918495178,0
0,0,0.0006354207289405167,0,0.0354856476187706,0,0.08922382444143295,0,0.10054142773151398,0
0,1,4.467196745849833e-08,0,0.06512102484703064,0,0.05231243744492531,0,0.010609353892505169,0
0,0,8.137294393861794e-09,0,0.0007801841711625457,0,0.000555372447706759,0,0.00024266210675705224,0
0,0,0.8119112849235535,1,0.7292785048484802,1,0.67367023229599,1,0.7910333871841431,1
0,1,7.896691761487197e-16,0,0.01278271246701479,0,0.017998388037085533,0,0.1197681725025177,0
0,1,2.161141932077726e-09,0,0.0004058393242303282,0,0.0005270783440209925,0,0.00023131097259465605,0
0,0,0.2089483141899109,0,0.35344403982162476,0,0.3428557813167572,0,0.3524307608604431,0
0,0,0.0582444965839386,0,0.29617542028427124,0,0.2655661106109619,0,0.04745091125369072,0
0,0,0.0503632128238678,0,0.35549697279930115,0,0.33495816588401794,0,0.24075834453105927,0
0,0,1.831803315699944e-30,0,0.0014835408655926585,0,0.0028711173217743635,0,5.797223820991348e-07,0
0,0,0.0012886401964351535,0,0.2665323317050934,0,0.32268571853637695,0,0.22836047410964966,0
0,0,0.005993411410599947,0,0.04855750501155853,0,0.07929788529872894,0,0.031832560896873474,0
0,0,0.45194780826568604,0,0.5219665765762329,1,0.4799020290374756,0,0.3639637529850006,0
0,1,2.395325454390442e-24,0,1.6637435692246072e-05,0,5.18051820108667e-05,0,1.962886926776264e-05,0
1,0,0.9631819725036621,1,0.7971737384796143,1,0.7787944674491882,1,0.9996914863586426,1
0,1,4.009644908364862e-05,0,0.0018958622822538018,0,0.004383545368909836,0,0.024566857144236565,0
0,1,9.559941070222494e-34,0,0.03389502689242363,0,0.018528427928686142,0,0.00019964210514444858,0
0,0,0.10562069714069366,0,0.18583565950393677,0,0.20470969378948212,0,0.1331450194120407,0
0,0,8.148348107361869e-10,0,0.0028831034433096647,0,0.0014270547544583678,0,0.00047121389070525765,0
0,1,0.45038461685180664,0,0.30967459082603455,0,0.2549055516719818,0,0.39285412430763245,0
0,0,0.011671097949147224,0,0.24067875742912292,0,0.11140792071819305,0,0.05485598370432854,0
1,0,0.778147280216217,1,0.659928560256958,1,0.7121917009353638,1,0.7518059015274048,1
0,0,0.0,0,0.002860517706722021,0,0.0032567856833338737,0,2.536831743782386e-06,0
0,0,0.0015965186757966876,0,0.020380832254886627,0,0.017460178583860397,0,0.018781965598464012,0
0,0,0.3125116229057312,0,0.33312633633613586,0,0.3143408000469208,0,0.3474407494068146,0
0,0,0.0005050370818935335,0,0.01928820088505745,0,0.014644663780927658,0,0.005147497169673443,0
0,1,2.8727962863474724e-31,0,0.005899852141737938,0,0.01549756620079279,0,0.010065202601253986,0
0,0,0.0016326808836311102,0,0.08611781150102615,0,0.12178884446620941,0,0.26754486560821533,0
0,1,0.04243946820497513,0,0.09030819684267044,0,0.04432807117700577,0,0.0695556029677391,0
0,0,0.4388819634914398,0,0.570845901966095,1,0.3617194890975952,0,0.23425249755382538,0
1,0,0.7588964700698853,1,0.7742204666137695,1,0.8003556728363037,1,0.764860212802887,1
0,1,0.0036888886243104935,0,0.03663128241896629,0,0.029530590400099754,0,0.13587963581085205,0
1,0,0.6888075470924377,1,0.6617000102996826,1,0.6296190023422241,1,0.6844503879547119,1
0,0,0.009497888386249542,0,0.1006631851196289,0,0.12008203566074371,0,0.04278508573770523,0
0,1,0.0025796450208872557,0,0.03584021329879761,0,0.03487929701805115,0,0.06820354610681534,0
0,0,0.08375262469053268,0,0.021525735035538673,0,0.009995114989578724,0,0.0695282444357872,0
0,0,1.1318869510423693e-15,0,0.0058564841747283936,0,0.005116444546729326,0,0.0002343931409996003,0
0,1,4.6391554064939555e-07,0,0.002315107500180602,0,0.002238576067611575,0,0.06839272379875183,0
1,1,0.9997102618217468,1,0.8457674384117126,1,0.8606768250465393,1,0.9446179866790771,1
0,1,0.40382397174835205,0,0.03380465507507324,0,0.030894557014107704,0,0.005798303056508303,0
0,0,0.01487395167350769,0,0.02786450833082199,0,0.030147479847073555,0,0.016499986872076988,0
0,1,0.23481762409210205,0,0.3371700644493103,0,0.3746790885925293,0,0.5085281729698181,1
1,0,0.4819389283657074,0,0.7434878349304199,1,0.7876149415969849,1,0.5028756260871887,1
1,0,0.9983171224594116,1,0.6512973308563232,1,0.6921778917312622,1,0.8649504780769348,1
0,0,0.9973642230033875,1,0.012841775082051754,0,0.015783466398715973,0,0.11577897518873215,0
1,0,0.0122467540204525,0,0.26981988549232483,0,0.28004541993141174,0,0.040108922868967056,0
0,0,0.0015499111032113433,0,0.2159327268600464,0,0.2444869428873062,0,0.04405191168189049,0
0,1,0.005670085549354553,0,0.10358776152133942,0,0.1615104079246521,0,0.047799717634916306,0
0,1,0.0008336210739798844,0,0.4217323064804077,0,0.19286786019802094,0,0.15250444412231445,0
0,1,3.1826064514461905e-05,0,0.0006520790630020201,0,0.00831733550876379,0,0.0003682375536300242,0
0,0,2.6430652641994967e-37,0,6.945550558157265e-05,0,0.0002684667124412954,0,3.061490616573792e-08,0
1,0,0.9999141693115234,1,0.37674009799957275,0,0.311883807182312,0,0.5187593102455139,1
1,0,0.00048454018542543054,0,0.2633478343486786,0,0.3406350910663605,0,0.18462605774402618,0
0,0,4.391777306406164e-12,0,0.0006217183545231819,0,0.001726206741295755,0,0.0002349169080844149,0
0,0,9.75325041346095e-20,0,0.047334618866443634,0,0.002444203943014145,0,0.006715220399200916,0
0,0,0.6006062030792236,1,0.6993324160575867,1,0.7298157215118408,1,0.7390639185905457,1
0,0,2.022875647390472e-17,0,0.351209431886673,0,0.40436169505119324,0,0.05507517233490944,0
0,0,5.471389158628881e-06,0,0.4639749526977539,0,0.4792933762073517,0,0.12196683883666992,0
0,0,0.0013275588862597942,0,0.004478435032069683,0,0.001943783601745963,0,0.00423514936119318,0
0,1,3.7691270243778163e-11,0,0.02399827539920807,0,0.017119063064455986,0,0.003263580147176981,0
1,0,0.6590836048126221,1,0.7418880462646484,1,0.7511026263237,1,0.9021027088165283,1
0,1,0.157602921128273,0,0.33999866247177124,0,0.24641774594783783,0,0.3201157748699188,0
1,0,0.2772679328918457,0,0.32138392329216003,0,0.49832797050476074,0,0.3241463303565979,0
0,0,0.0064960443414747715,0,0.05720799043774605,0,0.12144336104393005,0,0.24541285634040833,0
0,1,0.34705275297164917,0,0.34679746627807617,0,0.5046902298927307,1,0.5285735130310059,1
0,1,0.0,0,0.06559932231903076,0,0.06330956518650055,0,0.09058062732219696,0
1,0,0.9862145781517029,1,0.2788601815700531,0,0.38677898049354553,0,0.8430267572402954,1
0,1,0.05761430040001869,0,0.024708569049835205,0,0.014001855626702309,0,0.049083150923252106,0
1,0,1.0,1,0.804896891117096,1,0.799488365650177,1,0.9999765157699585,1
0,1,7.470838681911118e-06,0,0.0018176654120907187,0,0.007369298953562975,0,0.00044089072616770864,0
1,0,0.7618400454521179,1,0.7860230207443237,1,0.7665725946426392,1,0.66414475440979,1
0,1,0.0037225077394396067,0,0.0026966494042426348,0,0.020612318068742752,0,0.055971015244722366,0
0,1,0.022710295394062996,0,0.02371491678059101,0,0.03270970657467842,0,0.07799049466848373,0
0,1,7.512302545364946e-05,0,0.005216905381530523,0,0.04201343283057213,0,0.03679456189274788,0
0,0,0.1238742545247078,0,0.1145566776394844,0,0.13784478604793549,0,0.04103746637701988,0
1,0,0.9999377727508545,1,0.8408274054527283,1,0.874321460723877,1,0.999982476234436,1
0,1,0.09327520430088043,0,0.026049118489027023,0,0.025054389610886574,0,0.10205623507499695,0
0,0,4.4361514245014333e-13,0,0.002744690515100956,0,0.002898985054343939,0,7.8360884799622e-05,0
0,0,5.628500875112926e-32,0,1.2317246728343889e-05,0,2.3335729565587826e-05,0,1.9487154077069135e-06,0
0,1,3.6862085606159667e-10,0,0.0012621749192476273,0,0.0016068988479673862,0,0.0009244604734703898,0
0,1,0.0010148416040465236,0,0.02407633699476719,0,0.04703845456242561,0,0.1303834319114685,0
1,0,0.9787440896034241,1,0.4557770788669586,0,0.4880430996417999,0,0.5595423579216003,1
1,1,1.0,1,0.05488230660557747,0,0.02005975879728794,0,0.9999635219573975,1
0,0,0.09776608645915985,0,0.4466615617275238,0,0.4395197033882141,0,0.1019725650548935,0
1,0,1.0,1,0.40766170620918274,0,0.5123546719551086,1,0.9999707937240601,1
0,0,6.667232810286805e-07,0,0.1104978621006012,0,0.1561635434627533,0,0.04187176376581192,0
0,0,0.38604897260665894,0,0.6197315454483032,1,0.6888387203216553,1,0.2018168717622757,0
0,1,0.0001978966174647212,0,0.0013646919978782535,0,0.0019535254687070847,0,0.001117209903895855,0
0,1,8.712951284906012e-07,0,0.005253590643405914,0,0.01209294330328703,0,0.000552691170014441,0
0,1,0.0005868635489605367,0,0.026660364121198654,0,0.02762254700064659,0,0.014695766381919384,0
0,0,0.43530213832855225,0,0.14609532058238983,0,0.19229687750339508,0,0.07021497935056686,0
0,0,3.2779385605863354e-07,0,0.2776715159416199,0,0.47908347845077515,0,0.02295219525694847,0
1,0,1.0,1,0.048698943108320236,0,0.005336971953511238,0,0.9890905022621155,1
0,1,8.159985576128292e-09,0,0.007703395560383797,0,0.016928445547819138,0,0.0017680233577266335,0
0,0,3.574639606540586e-08,0,0.09205751121044159,0,0.11475493758916855,0,0.12246188521385193,0
0,0,5.789781987175502e-10,0,0.00017461007519159466,0,0.0010894773295149207,0,0.00019371694361325353,0
0,1,1.2526119697042759e-08,0,0.010103097185492516,0,0.024150030687451363,0,0.08167576789855957,0
1,1,0.0022771453950554132,0,0.10778266936540604,0,0.07682239264249802,0,0.03095567598938942,0
0,1,1.969413824554067e-05,0,0.023916777223348618,0,0.027999356389045715,0,0.022827165201306343,0
0,0,2.24431651924259e-19,0,0.0005651380051858723,0,0.0007488054106943309,0,6.226443019841099e-06,0
1,0,0.9999996423721313,1,0.7081183791160583,1,0.6627718210220337,1,0.9925535321235657,1
0,0,3.245462357881479e-05,0,0.0005712475976906717,0,0.0008893039193935692,0,0.0015161969931796193,0
1,0,0.41029372811317444,0,0.32738789916038513,0,0.4811849594116211,0,0.9620943069458008,1
0,1,0.8412351012229919,1,0.2018897533416748,0,0.181477889418602,0,0.06113220378756523,0
0,0,2.8911007965022584e-16,0,0.046566642820835114,0,0.07716762274503708,0,0.0029732920229434967,0
0,1,0.0,0,0.0002982679579872638,0,0.0019033353310078382,0,2.1705991670728508e-08,0
0,0,6.5132964126302095e-12,0,0.004816362634301186,0,0.007450657896697521,0,0.02240484207868576,0
1,0,0.8542236685752869,1,0.8164966106414795,1,0.8186419606208801,1,0.9088322520256042,1
1,0,0.09276600927114487,0,0.4010007381439209,0,0.39829716086387634,0,0.48598453402519226,0
0,0,0.4245004653930664,0,0.26892516016960144,0,0.3123265504837036,0,0.1637272983789444,0
0,0,0.0644926130771637,0,0.09837549179792404,0,0.12166007608175278,0,0.020181868225336075,0
0,1,0.029113512486219406,0,0.03606296703219414,0,0.0707927793264389,0,0.004105276893824339,0
0,1,1.117913086545741e-07,0,0.001393184531480074,0,0.0010409188689664006,0,0.004139448516070843,0
0,0,0.38509026169776917,0,0.5405945181846619,1,0.33672332763671875,0,0.7045707702636719,1
0,0,8.68968022538219e-11,0,0.03570955991744995,0,0.052826594561338425,0,0.0046205418184399605,0
0,0,0.4969621002674103,0,0.5427418351173401,1,0.5551085472106934,1,0.8716630339622498,1
0,0,0.00041981914546340704,0,0.3341258764266968,0,0.2879040241241455,0,0.24204199016094208,0
0,0,0.0011463299160823226,0,0.07139841467142105,0,0.09231564402580261,0,0.0018798189703375101,0
0,0,2.9380137220869074e-06,0,0.009446484036743641,0,0.00931374728679657,0,7.589210326841567e-06,0
0,0,2.447426140861353e-06,0,0.008087698370218277,0,0.023402130231261253,0,0.003360530361533165,0
1,0,0.19301308691501617,0,0.5853158235549927,1,0.5944589972496033,1,0.6351108551025391,1
0,1,1.8487002293593457e-15,0,0.014436979778110981,0,0.01920611411333084,0,0.0003842318255919963,0
0,0,0.0008793807937763631,0,0.07126545906066895,0,0.05817332863807678,0,0.013786304742097855,0
1,0,4.094121985875887e-10,0,0.175327330827713,0,0.0682513639330864,0,0.10791292041540146,0
0,1,0.018488174304366112,0,0.010111617855727673,0,0.022763855755329132,0,0.12375424057245255,0
0,1,0.00042550088255666196,0,0.02933027595281601,0,0.017080768942832947,0,0.07726369798183441,0
1,0,0.14232094585895538,0,0.39603301882743835,0,0.41896283626556396,0,0.05807536467909813,0
0,0,9.900137229124084e-05,0,0.04125358536839485,0,0.03770928457379341,0,0.004522786010056734,0
1,0,0.8221542835235596,1,0.7805757522583008,1,0.8564218878746033,1,0.8764781951904297,1
0,0,0.48223942518234253,0,0.2691784203052521,0,0.3847142457962036,0,0.44719064235687256,0
0,0,0.003988861106336117,0,0.04879730939865112,0,0.03988715633749962,0,0.033691324293613434,0
1,0,0.17443089187145233,0,0.025615371763706207,0,0.030682578682899475,0,0.11864755302667618,0
1,0,0.8735803961753845,1,0.8068195581436157,1,0.8222032189369202,1,0.8324023485183716,1
1,0,1.0,1,0.49241867661476135,0,0.4883181154727936,0,0.9831666350364685,1
1,0,0.5999359488487244,1,0.5131517648696899,1,0.49398520588874817,0,0.3946329355239868,0
1,1,1.0,1,0.12337446957826614,0,0.05790919438004494,0,0.9998800754547119,1
0,0,0.993606686592102,1,0.7763839364051819,1,0.7668715119361877,1,0.7738023400306702,1
1,0,0.37396499514579773,0,0.4544649124145508,0,0.42072242498397827,0,0.3713788688182831,0
1,0,0.9999934434890747,1,0.7460622191429138,1,0.7252856492996216,1,0.8682395815849304,1
1,0,0.33033686876296997,0,0.4853115379810333,0,0.5077269673347473,1,0.580310583114624,1
0,0,0.0005856839707121253,0,0.03223523125052452,0,0.017432190477848053,0,0.09998095780611038,0
0,0,4.4361514245014333e-13,0,0.002744690515100956,0,0.002898985054343939,0,7.8360884799622e-05,0
1,0,0.19771777093410492,0,0.5882779955863953,1,0.5481926798820496,1,0.22128760814666748,0
0,0,0.0020175885874778032,0,0.5739867687225342,1,0.6058629155158997,1,0.0589715801179409,0
0,1,2.84792113234289e-05,0,0.007768271956592798,0,0.011315347626805305,0,0.035684164613485336,0
0,0,0.534736692905426,1,0.3443305790424347,0,0.2340131551027298,0,0.03998497873544693,0
0,1,0.43036264181137085,0,0.0669960230588913,0,0.08620540797710419,0,0.12181034684181213,0
0,1,0.9993821382522583,1,0.11103574931621552,0,0.22008101642131805,0,0.9373399019241333,1
0,0,0.00035044061951339245,0,0.016259824857115746,0,0.061428461223840714,0,0.09148937463760376,0
0,1,1.209221524994808e-13,0,0.00019428945961408317,0,0.006116256583482027,0,0.00012561942276079208,0
1,0,0.4265301525592804,0,0.5823224186897278,1,0.6721487641334534,1,0.6672844290733337,1
0,0,0.0007959844078868628,0,0.5559599995613098,1,0.5562470555305481,1,0.34142622351646423,0
0,0,1.0669034683902708e-33,0,0.0007002922357060015,0,0.0012330049648880959,0,6.2764079302723985e-06,0
0,0,3.7090178466314683e-06,0,0.004237725865095854,0,0.005120239686220884,0,0.0015819895779713988,0
0,0,0.09201958775520325,0,0.5314209461212158,1,0.5521199703216553,1,0.14274698495864868,0
0,0,0.20476873219013214,0,0.3785876929759979,0,0.45821088552474976,0,0.11494529247283936,0
0,0,0.6439732909202576,1,0.5970503687858582,1,0.6665500998497009,1,0.16722829639911652,0
0,1,0.3308578133583069,0,0.39474233984947205,0,0.3520340919494629,0,0.037946101278066635,0
0,1,0.00023658358259126544,0,0.0006244613905437291,0,0.0008356017060577869,0,0.004030425101518631,0
0,1,0.000838521053083241,0,0.011941671371459961,0,0.018605731427669525,0,0.0031245455611497164,0
0,1,3.4485628241931465e-10,0,0.00046693929471075535,0,0.00048436078941449523,0,1.1055948561988771e-05,0
0,1,0.06787030398845673,0,0.05475842207670212,0,0.05757073685526848,0,0.0978640466928482,0
0,0,0.5481371283531189,1,0.49859175086021423,0,0.5465724468231201,1,0.6164239645004272,1
0,0,0.8697274923324585,1,0.7571862936019897,1,0.720241129398346,1,0.8830366730690002,1
1,1,0.5335988402366638,1,0.2348887175321579,0,0.3554723858833313,0,0.1421896368265152,0
0,1,0.00047590077156201005,0,0.0001609039754839614,0,0.0019180703675374389,0,0.0001096657506423071,0
0,0,1.673120669787309e-11,0,0.02568610943853855,0,0.031029770150780678,0,0.00814332440495491,0
0,0,0.02190006896853447,0,0.03416109457612038,0,0.04362470656633377,0,0.013327335938811302,0
0,0,0.007952162995934486,0,0.11738582700490952,0,0.152021124958992,0,0.013318529352545738,0
0,0,1.6552816077819443e-06,0,0.0017831203294917941,0,0.0018946969648823142,0,0.002397882519289851,0
0,0,1.1659269993913313e-08,0,0.0008608768694102764,0,0.0009571626433171332,0,0.006032970268279314,0
0,0,2.2722654193785274e-06,0,0.08569622039794922,0,0.11560220271348953,0,0.012532581575214863,0
0,0,0.0,0,0.001694799168035388,0,0.0013090051943436265,0,4.170755346422084e-06,0
1,0,0.27455058693885803,0,0.4831809103488922,0,0.5426191687583923,1,0.24345962703227997,0
0,0,0.47809651494026184,0,0.3770785927772522,0,0.36271610856056213,0,0.12961609661579132,0
0,1,1.7296364340779746e-10,0,0.020371727645397186,0,0.022278297692537308,0,0.03199378773570061,0
1,1,0.0059118447825312614,0,0.038340482860803604,0,0.032795533537864685,0,0.07139275223016739,0
0,0,6.975612036781709e-13,0,0.04219195991754532,0,0.08106047660112381,0,0.0015318933874368668,0
0,1,0.0,0,3.6568853829521686e-05,0,0.00016028608661144972,0,0.00010010934056481346,0
0,0,0.03828398138284683,0,0.05900287628173828,0,0.035100940614938736,0,0.0005242651677690446,0
1,0,0.9997124075889587,1,0.43436652421951294,0,0.17208929359912872,0,0.9951836466789246,1
0,0,4.814085841076121e-08,0,0.0002945460146293044,0,0.0001898965856526047,0,7.518543861806393e-05,0
0,1,1.1615027688094415e-05,0,0.03646744787693024,0,0.05147731304168701,0,0.17620371282100677,0
0,0,1.6793463841757728e-10,0,0.006641647778451443,0,0.01361156813800335,0,0.031216129660606384,0
0,1,5.227323462975164e-09,0,0.022883426398038864,0,0.0064024534076452255,0,1.8549695596448146e-05,0
0,0,5.564773891819641e-05,0,0.027435215190052986,0,0.01591690629720688,0,0.014104180969297886,0
0,0,0.9999954700469971,1,0.5125588774681091,1,0.5126399993896484,1,0.7927994728088379,1
0,0,4.62645812149276e-06,0,0.09724220633506775,0,0.1420310139656067,0,0.049843642860651016,0
0,0,0.00014163387822918594,0,0.22712481021881104,0,0.2595399022102356,0,0.04329792410135269,0
0,0,0.9992076754570007,1,0.3752322494983673,0,0.49794885516166687,0,0.7265605926513672,1
0,0,3.231513403534336e-07,0,0.003855616319924593,0,0.004570131655782461,0,0.0007312723319046199,0
0,0,0.006516298279166222,0,0.08296294510364532,0,0.13737154006958008,0,0.0663970559835434,0
0,1,1.5456592169366123e-13,0,0.04348455369472504,0,0.06724502891302109,0,0.017532244324684143,0
0,0,6.596897072263914e-17,0,0.15269353985786438,0,0.15839597582817078,0,0.002125050174072385,0
0,1,1.9945445834560298e-20,0,0.057110901921987534,0,0.05663615092635155,0,0.01782936416566372,0
1,0,0.6085008978843689,1,0.519425630569458,1,0.45511001348495483,0,0.9822545647621155,1
0,1,1.6113223666608432e-29,0,0.003129000077024102,0,0.00624504592269659,0,0.007786954753100872,0
1,0,0.9999991655349731,1,0.121331587433815,0,0.1157187893986702,0,0.32954141497612,0
0,0,0.4207734167575836,0,0.3365674316883087,0,0.3321852684020996,0,0.2872442603111267,0
0,1,0.12280900776386261,0,0.12489399313926697,0,0.22810666263103485,0,0.6061245203018188,1
0,0,5.699009761883644e-06,0,0.0008480662363581359,0,0.0005022313562221825,0,1.993363730434794e-05,0
0,1,2.877427842436914e-14,0,0.10868655145168304,0,0.08324199914932251,0,0.004740531090646982,0
0,1,1.5975833937004191e-12,0,0.14519073069095612,0,0.06858105212450027,0,0.12171570956707001,0
0,0,0.6888075470924377,1,0.6617000102996826,1,0.6296190023422241,1,0.6844503879547119,1
0,0,0.49431112408638,0,0.3596852123737335,0,0.3812221884727478,0,0.3979853093624115,0
0,1,1.863363965197808e-37,0,7.976034976309165e-05,0,0.00630056019872427,0,0.0009856193792074919,0
1,0,1.0,1,0.6988796591758728,1,0.664121150970459,1,0.9999912977218628,1
0,1,1.6038264010871447e-24,0,8.004685696505476e-06,0,1.3858726561011281e-05,0,1.0696739991544746e-06,0
0,0,1.6938285625656135e-05,0,0.5304275155067444,1,0.24309805035591125,0,0.01934630237519741,0
0,0,0.20048391819000244,0,0.5052751302719116,1,0.6037362813949585,1,0.10418321192264557,0
1,1,1.0,1,0.43049418926239014,0,0.4125482738018036,0,0.9999728202819824,1
0,0,0.1309945434331894,0,0.1093815416097641,0,0.08959092944860458,0,0.07018955796957016,0
1,0,0.9506093859672546,1,0.8530773520469666,1,0.8513957262039185,1,0.8669670820236206,1
0,0,0.23814213275909424,0,0.4662724435329437,0,0.45781248807907104,0,0.3556433916091919,0
0,0,1.0940281176455962e-23,0,0.0014263807097449899,0,0.0016011366387829185,0,4.345874913269654e-06,0
0,0,0.5700799822807312,1,0.2362145036458969,0,0.22102607786655426,0,0.10944024473428726,0
0,1,1.3580847735283896e-06,0,0.01595832034945488,0,0.015094069764018059,0,0.0028032613918185234,0
0,0,0.0751228779554367,0,0.2349507361650467,0,0.24391302466392517,0,0.04661661759018898,0
1,0,0.976327657699585,1,0.7541167736053467,1,0.811340868473053,1,0.9179971814155579,1
0,0,7.485776321730642e-14,0,0.015361972153186798,0,0.007804012857377529,0,0.0013451051199808717,0
0,0,2.9663618783537515e-10,0,0.6420642137527466,1,0.6495177745819092,1,0.05384876951575279,0
0,1,7.637535759386083e-08,0,0.0033778902143239975,0,0.0062240613624453545,0,0.0029285484924912453,0
0,1,7.678347174078226e-05,0,0.0040696910582482815,0,0.011007853783667088,0,0.0003955348511226475,0
1,1,1.0,1,0.34847620129585266,0,0.39301979541778564,0,0.9997789263725281,1
0,0,1.1633917498516388e-24,0,0.00014270660176407546,0,0.00014530521002598107,0,2.1502930280803412e-07,0
0,1,1.0408178496845721e-07,0,0.009520906955003738,0,0.019521038979291916,0,0.07062387466430664,0
0,1,0.43036264181137085,0,0.0669960230588913,0,0.08620540797710419,0,0.12181034684181213,0
0,0,1.5176713090922868e-19,0,0.0012217072071507573,0,0.0015780245885252953,0,0.001179354265332222,0
1,0,0.007102831266820431,0,0.6563138961791992,1,0.6619828939437866,1,0.40721726417541504,0
0,1,0.9998788833618164,1,0.6106865406036377,1,0.7470096945762634,1,0.6258955597877502,1
0,1,0.8209898471832275,1,0.9343478679656982,1,0.8433976769447327,1,0.5139760971069336,1
0,1,9.32277380294444e-11,0,0.0634845718741417,0,0.028922203928232193,0,0.07232159376144409,0
1,1,0.3004193603992462,0,0.23922917246818542,0,0.31456825137138367,0,0.569054365158081,1
0,1,0.0012620637426152825,0,0.019590910524129868,0,0.02252269722521305,0,0.011848296038806438,0
0,0,7.732146380268583e-24,0,0.19893214106559753,0,0.19440557062625885,0,0.0031689326278865337,0
0,0,0.0043878573924303055,0,0.00635332427918911,0,0.0028341165743768215,0,0.0008769654668867588,0
0,0,0.15407495200634003,0,0.3107331097126007,0,0.4308364987373352,0,0.23814840614795685,0
0,1,1.242308137562881e-25,0,0.0016784861218184233,0,0.012286919169127941,0,0.010880234651267529,0
0,0,1.6721503993060534e-15,0,0.017065512016415596,0,0.008914273232221603,0,0.06768014281988144,0
0,0,0.5661153793334961,1,0.476017564535141,0,0.48332589864730835,0,0.5787506103515625,1
0,1,1.7972972273128107e-05,0,0.2360030561685562,0,0.13656878471374512,0,0.08324958384037018,0
0,1,3.0181510502630404e-12,0,0.008605612441897392,0,0.020194299519062042,0,0.0409412644803524,0
0,1,2.9620902085303324e-12,0,0.0002804466930683702,0,0.0003491199458949268,0,0.00018206672393716872,0
0,0,0.2398427128791809,0,0.33903345465660095,0,0.3505135476589203,0,0.13396210968494415,0
0,0,0.0014732469571754336,0,0.15549853444099426,0,0.2957811951637268,0,0.10339531302452087,0
0,0,3.788523827097379e-05,0,0.0013275734381750226,0,0.008468874730169773,0,0.003139037638902664,0
0,1,3.1855565794103313e-06,0,0.00040731075569055974,0,0.003002873621881008,0,0.0005374820320867002,0
0,1,0.771542489528656,1,0.4996190667152405,0,0.38649868965148926,0,0.6597949862480164,1
0,0,6.30035492577008e-06,0,0.06778525561094284,0,0.09190045297145844,0,0.1430809199810028,0
0,0,0.09065182507038116,0,0.19304166734218597,0,0.14799487590789795,0,0.206956148147583,0
0,1,2.997115188918542e-06,0,0.016171380877494812,0,0.019549399614334106,0,0.036118898540735245,0
0,0,0.006865780334919691,0,0.1103273555636406,0,0.10144424438476562,0,0.055571578443050385,0
0,0,0.9996852874755859,1,0.43469876050949097,0,0.4282343089580536,0,0.34010764956474304,0
0,0,2.706062396384823e-08,0,0.121592216193676,0,0.07216250896453857,0,0.026955056935548782,0
0,1,1.665317189702975e-11,0,3.7784429878229275e-05,0,0.0005086110322736204,0,5.819109105686948e-07,0
0,0,5.938097274338361e-06,0,0.00024678517365828156,0,0.0001533071044832468,0,3.843073864118196e-05,0
0,0,0.28966766595840454,0,0.1488262414932251,0,0.2211887538433075,0,0.5832570195198059,1
0,0,0.000184205113328062,0,0.011391468346118927,0,0.01981016993522644,0,0.010856889188289642,0
0,0,1.024346337836478e-24,0,0.00013015413424000144,0,0.00025262206327170134,0,3.763199856621213e-05,0
0,1,1.6127377228645857e-20,0,1.339555274171289e-05,0,1.787586552381981e-05,0,3.1864103675616207e-06,0
1,0,1.0,1,0.7060100436210632,1,0.7770660519599915,1,0.9907062649726868,1
0,0,0.47287416458129883,0,0.7542004585266113,1,0.7753062844276428,1,0.8188369870185852,1
1,0,0.6888075470924377,1,0.6617000102996826,1,0.6296190023422241,1,0.6844503879547119,1
0,1,0.47141408920288086,0,0.033373720943927765,0,0.04625336825847626,0,0.10518293082714081,0
0,0,0.00015182732022367418,0,0.06492284685373306,0,0.03193744644522667,0,0.06899777799844742,0
0,1,0.03888265788555145,0,0.028209101408720016,0,0.05343223735690117,0,0.02224087156355381,0
0,1,0.006991813890635967,0,0.2370022088289261,0,0.20904022455215454,0,0.3558572232723236,0
0,0,1.0,1,0.00632124999538064,0,0.009400054812431335,0,0.04287425056099892,0
0,0,0.017636975273489952,0,0.3980726897716522,0,0.4505050778388977,0,0.08453962206840515,0
0,0,1.8836456092685694e-06,0,0.00024191569536924362,0,0.0003984933428000659,0,0.0003875849361065775,0
0,1,0.006415406242012978,0,0.11414478719234467,0,0.3144666850566864,0,0.3808549642562866,0
